session_id,user_id,movie_id,watch_date,device_type,watch_duration_minutes,progress_percentage,action,quality,location_country,is_download,user_rating,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend,primary_device,household_size,created_at,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,language,country_of_origin,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
session_066588,user_08972,movie_0777,2024-10-13,Smart TV,52.2,98.0,started,4K,USA,False,TV-Y,rojastracy@example.org,Julie,Mills,41.0,Female,USA,North Carolina,Odommouth,Standard,2023-01-01,False,24.81,Desktop,3.0,2022-08-27 14:47:59.492188,House Dragon,Movie,Comedy,Drama,2018,73.0,English,USA,,,,,True,2023-11-30,False
session_009800,user_03408,movie_0146,2025-06-02,Desktop,64.2,55.0,started,HD,USA,True,PG-13,mreynolds@example.com,Joyce,Conrad,21.0,Female,USA,Maryland,South Phillipshire,Basic,2023-01-12,True,8.95,Desktop,1.0,2023-01-27 01:26:22.486408,Bright Love,Movie,War,,2014,79.0,English,USA,,,,,False,2024-11-22,False
session_085119,user_03420,movie_0647,2024-01-15,Smart TV,44.7,75.6,paused,SD,USA,True,TV-Y7,lucasoscar@example.net,Nathaniel,Wood,18.0,Male,USA,Maryland,New Kristiestad,Premium+,2022-10-03,True,13.4,Laptop,4.0,2025-06-12 23:45:39.204983,Story Journey,Movie,Music,,2010,159.0,French,France,12844095.0,34444993.0,,,False,2020-10-30,False
session_072899,user_03091,movie_0933,2024-08-17,Mobile,123.8,53.0,paused,4K,USA,False,TV-PG,anthonyheidi@example.net,Cheryl,Hanson,36.0,Male,USA,Tennessee,Emilymouth,Premium+,2024-01-05,True,33.86,Gaming Console,,2023-10-08 16:36:20.045882,Princess Family,Movie,Horror,,2014,136.0,Hindi,USA,1750334.0,8461465.0,,,False,2023-01-06,False
session_038485,user_09702,movie_0201,2024-09-02,Laptop,64.8,22.2,stopped,4K,Canada,False,R,martinwilliam@example.net,Tonya,Warren,41.0,Female,Canada,Prince Edward Island,West Joanne,Basic,2024-08-06,True,10.64,Desktop,8.0,2024-06-29 07:04:03.524496,Secret Battle,Movie,Adventure,,2012,142.0,English,USA,573288.0,,,,False,2022-05-27,True
session_084476,user_03308,movie_0616,2025-06-03,Tablet,20.9,11.7,stopped,HD,USA,False,G,lwalker@example.org,William,Spencer,47.0,Male,USA,Arizona,Thomasshire,Basic,2023-11-24,True,9.01,Mobile,1.0,2024-10-21 17:14:44.744668,First Ice,Documentary,Adventure,,2007,96.0,English,South Korea,,,,,False,2022-12-06,False
session_070943,user_00911,movie_0316,2024-01-01,Laptop,46.8,89.0,started,HD,USA,False,4.0,mandypetty@example.com,Taylor,Bennett,38.0,Female,USA,Florida,South Charles,Standard,2023-07-04,True,9.13,Laptop,1.0,2024-10-06 13:09:59.624593,Mystery Kingdom,Movie,History,,2018,119.0,Hindi,USA,,,,,False,2024-03-25,False
session_041873,user_04182,movie_0891,2025-07-21,Tablet,15.2,23.9,completed,SD,Canada,False,4.0,beanlee@example.net,Laura,Stein,52.0,Male,Canada,Saskatchewan,Richardfurt,Premium,2024-05-26,True,13.56,Tablet,5.0,2025-06-08 05:35:17.703386,Ice House,Movie,Western,Thriller,2018,81.0,French,UK,6422267.0,1560245.0,,,False,2024-08-29,False
session_041873,user_04182,movie_0891,2025-07-21,Tablet,15.2,23.9,completed,SD,Canada,False,4.0,beanlee@example.net,Laura,Stein,52.0,Male,Canada,Saskatchewan,Richardfurt,Premium,2024-05-26,True,13.56,Tablet,5.0,2025-06-08 05:35:17.703386,Ice House,Movie,Western,Thriller,2018,81.0,French,UK,6422267.0,1560245.0,,,False,2024-08-29,False
session_060377,user_00260,movie_0937,2025-12-03,Desktop,69.7,8.1,completed,HD,Canada,True,TV-Y7,aparker@example.com,Kevin,Mills,35.0,Male,USA,Indiana,Justinside,Basic,2024-08-24,True,10.23,Smart TV,,2025-06-05 16:05:56.615718,Journey House,Movie,History,,2010,108.0,English,USA,27987637.0,,,,False,2020-11-26,False
session_010896,user_01127,movie_0901,2024-01-18,Desktop,100.0,15.3,stopped,4K,Canada,False,5.0,brittanysanders@example.org,Jeffrey,Taylor,27.0,Other,USA,Indiana,Sotochester,Premium+,2025-07-01,True,10.41,Smart TV,,2022-09-29 18:27:43.960699,First Hero,TV Series,War,Animation,2013,28.0,English,USA,,,2.0,30.0,False,2020-08-12,False
session_087086,user_06460,movie_0177,2024-11-27,Mobile,59.0,8.6,paused,SD,USA,False,PG,dcarpenter@example.net,Cynthia,Henson,38.0,Female,USA,Indiana,Davisberg,Standard,2025-02-07,True,13.4,Mobile,4.0,2023-11-28 23:07:26.907270,Fire Princess,Movie,Drama,,2022,99.0,Italian,USA,197326642.0,5829409.0,,,True,2024-09-21,False
session_091840,user_07373,movie_0896,2024-12-11,Smart TV,31.9,28.1,stopped,HD,USA,False,NC-17,jasongallegos@example.org,Carolyn,Davis,56.0,Male,USA,Illinois,West Katherinemouth,Basic,2023-12-28,True,9.58,Laptop,1.0,2022-10-31 00:01:17.245370,Phoenix Hero,Documentary,Romance,,2018,76.0,English,Japan,,,,,True,2023-09-30,True
session_005953,user_04523,movie_0444,2025-08-28,Mobile,6.6,58.7,started,HD,Canada,False,TV-Y,sperez@example.net,Patrick,Hudson,43.0,Male,Canada,Prince Edward Island,Diazberg,Standard,2023-07-28,True,31.15,Tablet,2.0,2025-03-24 01:49:56.955542,Dragon Mystery,TV Series,Romance,,2010,58.0,English,USA,,,3.0,129.0,False,2023-03-23,True
session_057916,user_01299,movie_0815,2025-11-16,Smart TV,50.4,65.1,stopped,4K,USA,True,TV-PG,boonekim@example.net,Regina,Harris,40.0,Female,USA,Missouri,West Dianeport,Premium,2023-10-01,True,9.02,Laptop,3.0,2023-09-28 06:53:03.817628,Story Battle,Stand-up Comedy,Thriller,,2012,50.0,Italian,USA,,,,,False,2021-08-09,False
session_057916,user_01299,movie_0815,2025-11-16,Smart TV,50.4,65.1,stopped,4K,USA,True,TV-PG,boonekim@example.net,Regina,Harris,40.0,Female,USA,Missouri,West Dianeport,Premium,2023-10-01,True,9.02,Laptop,3.0,2023-09-28 06:53:03.817628,Story Battle,Stand-up Comedy,Thriller,,2012,50.0,Italian,USA,,,,,False,2021-08-09,False
session_038579,user_00888,movie_0628,2024-10-10,Desktop,117.9,49.9,paused,4K,USA,True,TV-14,robertsdanielle@example.com,James,Clark,11.0,Female,Canada,Newfoundland and Labrador,Port Alicia,Premium,2025-03-27,True,4.7,Smart TV,2.0,2023-10-09 13:45:17.595071,Phoenix Story,TV Series,Music,,2010,45.0,English,Canada,,,13.0,170.0,False,2024-04-11,False
session_039508,user_08949,movie_0616,2024-07-14,Mobile,147.4,22.6,completed,SD,USA,False,G,chelsea12@example.com,Katherine,Lopez,36.0,Female,USA,California,Kristopherview,Premium+,2023-06-14,True,13.4,Mobile,,2023-09-22 11:36:08.020974,First Ice,Documentary,Adventure,,2007,96.0,English,South Korea,,,,,False,2022-12-06,False
session_090339,user_09536,movie_0708,2025-01-05,Smart TV,619.8,22.6,stopped,SD,Canada,False,1.0,ojenkins@example.net,Larry,Miller,32.0,Male,USA,Texas,South Monicafort,Premium,2023-03-31,True,6.25,Laptop,3.0,2024-09-26 04:11:10.155357,My Love,Movie,Music,,2012,134.0,English,USA,999917.0,93806.0,,,True,2022-04-17,False
session_090339,user_09536,movie_0708,2025-01-05,Smart TV,619.8,22.6,stopped,SD,Canada,False,1.0,ojenkins@example.net,Larry,Miller,32.0,Male,USA,Texas,South Monicafort,Premium,2023-03-31,True,6.25,Laptop,3.0,2024-09-26 04:11:10.155357,My Love,Movie,Music,,2012,134.0,English,USA,999917.0,93806.0,,,True,2022-04-17,False
session_090339,user_09536,movie_0708,2025-01-05,Smart TV,619.8,22.6,stopped,SD,Canada,False,1.0,ojenkins@example.net,Larry,Miller,32.0,Male,USA,Texas,South Monicafort,Premium,2023-03-31,True,6.25,Laptop,3.0,2024-09-26 04:11:10.155357,My Love,Movie,Music,,2012,134.0,English,USA,999917.0,93806.0,,,True,2022-04-17,False
session_013148,user_00846,movie_0375,2025-01-10,Tablet,129.4,98.1,paused,4K,USA,False,TV-Y7,montoyaelizabeth@example.net,Ralph,Schmidt,29.0,Male,USA,Wisconsin,Port Shannon,Basic,2022-08-04,True,9.28,Mobile,4.0,2025-06-18 11:14:59.478718,Last Kingdom,Movie,Fantasy,Animation,2019,129.0,Japanese,Canada,11990701.0,,,,False,2021-03-15,False
session_070024,user_09082,movie_0153,2025-04-29,Desktop,144.1,19.7,stopped,4K,Canada,False,4.0,lauren15@example.com,Francis,Smith,30.0,Female,USA,Pennsylvania,South Jackmouth,Standard,2022-12-10,True,3.75,Tablet,2.0,2023-06-22 16:16:17.142640,Phoenix Dragon,Movie,Animation,,2007,148.0,Spanish,USA,1445488.0,,,,True,2024-01-30,False
session_085871,user_02714,movie_0656,2024-11-30,Laptop,72.8,16.3,completed,HD,USA,False,R,thomas09@example.org,Jimmy,Chavez,28.0,Male,USA,Ohio,Douglasville,Standard,2024-12-30,True,4.08,Smart TV,,2023-12-08 16:16:47.038232,Phoenix Ice,TV Series,Animation,,2024,63.0,English,USA,,,6.0,132.0,True,2025-03-17,True
session_009166,user_07962,movie_0951,2025-06-14,Desktop,51.7,7.5,paused,Ultra HD,USA,False,G,nanderson@example.com,Colleen,Douglas,25.0,Male,USA,Virginia,East Alan,Premium,2023-07-02,True,1.66,Desktop,4.0,2023-08-23 13:40:09.867263,Big House,TV Series,Horror,,2020,38.0,English,USA,,,6.0,72.0,True,2020-09-20,False
session_011560,user_07642,movie_0682,2024-08-19,Desktop,9.3,97.2,completed,HD,USA,False,G,robertskaren@example.com,Bradley,Stanton,30.0,Male,Canada,Prince Edward Island,Lake Christineborough,Basic,2023-03-21,True,9.23,Mobile,1.0,2024-11-28 03:03:43.689263,Old Queen,Movie,Romance,,2013,111.0,English,South Korea,2615689.0,,,,True,2020-11-11,True
session_078152,user_05450,movie_0617,2024-03-10,Tablet,11.1,39.9,stopped,4K,USA,False,PG,othompson@example.com,Diamond,Jones,34.0,Female,Canada,Newfoundland and Labrador,Bowersmouth,Premium,2024-06-02,False,9.01,Gaming Console,1.0,2025-03-01 03:05:07.367224,Quest War,Movie,War,War,2023,146.0,English,Germany,77455401.0,7924508.0,,,False,2024-06-27,False
session_050362,user_02434,movie_0651,2025-05-06,Mobile,40.5,93.0,paused,4K,USA,False,R,owenjesse@example.com,Brandon,Hudson,42.0,Male,USA,Georgia,Susanfurt,Basic,2023-02-11,True,13.4,Gaming Console,2.0,2024-04-03 10:38:46.703180,Phoenix Day,Movie,Documentary,Action,2019,114.0,English,USA,386155.0,51575130.0,,,False,2024-02-29,True
session_087899,user_00650,movie_0826,2024-05-04,Tablet,20.4,79.7,stopped,HD,USA,True,4.0,joshua51@example.com,Ashley,Knight,41.0,Male,USA,Ohio,North Samanthaburgh,Standard,2023-02-21,True,15.81,Smart TV,5.0,2024-11-20 04:24:37.051550,Dark Adventure,Stand-up Comedy,Adventure,,2014,53.0,English,USA,,,,,True,2023-04-13,False
session_048161,user_07236,movie_0261,2024-02-07,Tablet,116.8,94.1,completed,HD,Canada,False,G,snyderjoshua@example.net,Austin,Simon,34.0,Male,USA,Texas,Port Scottfurt,Standard,2022-12-01,True,2.92,Mobile,3.0,2023-12-26 06:00:03.586209,Hero Dream,Movie,Biography,Crime,2013,88.0,Italian,USA,169741881.0,,,,False,2025-04-11,True
session_013003,user_01846,movie_0264,2024-07-24,Tablet,54.1,13.8,started,SD,USA,False,PG,crawfordtammy@example.net,Kathleen,Alexander,25.0,Male,USA,New Jersey,Port Alex,Basic,2024-02-20,False,16.85,Desktop,3.0,2023-12-22 18:36:37.737917,Our Queen,Movie,Biography,Drama,2013,121.0,English,South Korea,8714072.0,35270961.0,,,False,2022-09-26,False
session_036964,user_07010,movie_0453,2025-11-18,Desktop,121.2,63.7,stopped,4K,USA,False,5.0,langamanda@example.net,Justin,Pope,49.0,Male,Canada,Saskatchewan,Port Mauriceberg,Standard,2023-03-28,True,13.4,Desktop,6.0,2023-09-19 13:32:08.074735,Princess Dream,Movie,Adventure,,2007,92.0,English,Germany,3945580.0,366268007.0,,,False,2021-03-16,False
session_038278,user_02604,movie_0724,2024-05-24,Tablet,79.3,81.4,stopped,HD,USA,True,NC-17,ramirezbreanna@example.org,Scott,Watts,18.0,Female,Canada,New Brunswick,North Justin,Standard,2022-08-19,True,16.82,Smart TV,4.0,2023-06-15 21:53:56.229038,War Story,TV Series,War,,2017,26.0,English,USA,,,6.0,93.0,False,2022-01-24,False
session_063191,user_05091,movie_0614,2025-10-04,Smart TV,106.6,53.6,stopped,4K,USA,False,TV-G,laura65@example.org,Cynthia,Simmons,20.0,Female,USA,Virginia,West Jason,Standard,2022-09-17,False,29.9,Laptop,,2022-12-20 14:30:01.123258,Day Day,Movie,Comedy,,2019,108.0,English,Japan,1559466.0,,,,False,2024-11-20,False
session_029748,user_01995,movie_0750,2024-02-07,Laptop,177.6,14.6,stopped,4K,USA,False,TV-Y,wmayer@example.com,Logan,Rosario,39.0,Female,Canada,Newfoundland and Labrador,Marquezland,Standard,2023-07-27,True,8.69,Laptop,2.0,2025-06-14 17:54:58.707589,City Dream,TV Series,History,Romance,2021,17.0,English,USA,,,9.0,97.0,True,2024-03-03,False
session_017507,user_00391,movie_0893,2024-08-26,Laptop,95.6,66.6,stopped,HD,USA,False,G,julie62@example.com,Carol,Acosta,19.0,Male,USA,Massachusetts,Whiteberg,Standard,2023-06-16,False,9.17,Smart TV,4.0,2023-04-18 02:19:25.137510,Love Mission,Movie,Adventure,,2011,27.0,English,USA,1945287.0,587723.0,,,True,2025-07-15,True
session_018925,user_07491,movie_0103,2024-05-17,Smart TV,33.8,20.0,started,HD,USA,False,NC-17,melissa86@example.org,Carrie,Martin,29.0,Other,Canada,British Columbia,West Anthonyville,Premium+,2023-09-02,True,7.6,Mobile,4.0,2023-08-05 07:17:13.278203,Family Battle,Stand-up Comedy,Sci-Fi,Action,2017,52.0,Italian,France,,,,,False,2024-04-16,False
session_008978,user_02710,movie_0554,2025-11-12,Laptop,112.9,97.4,stopped,HD,USA,False,NC-17,lwhite@example.org,Candice,Farmer,38.0,Prefer not to say,Canada,Prince Edward Island,West John,Standard,2022-10-18,False,6.62,Laptop,,2023-07-31 00:58:26.056150,Fire Queen,Documentary,History,,2009,84.0,German,Canada,,,,,False,2021-11-28,False
session_088238,user_07388,movie_0774,2025-03-09,Mobile,51.2,58.4,stopped,4K,USA,False,3.0,milesgabriel@example.org,Diane,Pratt,30.0,Prefer not to say,USA,New York,South Michellefort,Standard,2023-08-03,True,17.46,Desktop,2.0,2023-12-20 04:42:55.176314,War Adventure,Movie,War,,2015,105.0,English,USA,39546152.0,334149698.0,,,False,2020-12-29,False
session_035682,user_02827,movie_0462,2025-03-20,Tablet,111.8,48.5,started,SD,USA,False,TV-PG,moorecraig@example.com,Paul,Sherman,26.0,Male,USA,Ohio,Rachelborough,Basic,2025-07-14,True,7.48,Gaming Console,4.0,2022-12-30 13:57:53.797074,Last Kingdom,TV Series,Drama,,2007,53.0,Spanish,USA,,,13.0,17.0,True,2023-05-23,False
session_002995,user_06417,movie_0590,2024-01-15,Laptop,91.2,35.9,completed,SD,Canada,False,NC-17,david17@example.org,Monica,Savage,35.0,Female,Canada,Nova Scotia,Chelseaton,Basic,2024-05-18,True,13.56,Tablet,4.0,2025-02-02 14:34:44.055483,Secret City,Documentary,War,,2012,104.0,English,India,,,,,False,2022-12-15,True
session_002995,user_06417,movie_0590,2024-01-15,Laptop,91.2,35.9,completed,SD,Canada,False,NC-17,david17@example.org,Monica,Savage,35.0,Female,Canada,Nova Scotia,Chelseaton,Basic,2024-05-18,True,13.56,Tablet,4.0,2025-02-02 14:34:44.055483,Secret City,Documentary,War,,2012,104.0,English,India,,,,,False,2022-12-15,True
session_067803,user_01101,movie_0220,2025-05-13,Tablet,20.0,67.9,stopped,4K,USA,True,TV-MA,smithcrystal@example.com,Joseph,Pierce,50.0,Female,USA,Michigan,Angelaburgh,Standard,2025-02-10,True,4.26,Smart TV,3.0,2024-07-26 05:29:47.348405,An War,TV Series,Comedy,History,2009,47.0,French,Germany,,,9.0,40.0,False,2022-02-21,False
session_078037,user_07293,movie_0072,2025-12-15,Desktop,45.2,67.9,paused,HD,USA,False,TV-14,zcunningham@example.com,Micheal,Brown,35.0,Male,USA,Illinois,Ryantown,Basic,2025-02-03,True,8.26,Tablet,2.0,2023-08-30 04:42:28.058058,Storm Warrior,Limited Series,Sci-Fi,Drama,2015,73.0,French,South Korea,,,14.0,75.0,False,2021-06-09,False
session_065560,user_09415,movie_0658,2024-04-25,Tablet,45.5,80.9,started,HD,USA,False,R,coreyhernandez@example.net,Seth,Mcgrath,42.0,Male,Canada,Nova Scotia,Doyleshire,Premium,2025-01-10,True,42.3,Mobile,1.0,2023-10-22 10:19:36.420081,Empire Love,TV Series,Mystery,,2010,51.0,Japanese,USA,,,5.0,58.0,False,2023-09-05,True
session_057977,user_07305,movie_0221,2024-08-24,Mobile,80.1,92.0,stopped,4K,USA,False,3.0,james22@example.net,Sandra,Peterson,15.0,Male,USA,Arizona,Lake Jean,Standard,2023-09-08,True,22.85,Desktop,,2024-12-11 15:24:42.504093,Empire Kingdom,Documentary,Crime,,2016,46.0,English,USA,,,,,False,2021-06-25,False
session_066876,user_04657,movie_0857,2025-03-04,Mobile,45.8,93.3,stopped,4K,Canada,True,R,jacqueline57@example.org,Brandi,Norris,27.0,Male,Canada,Ontario,Brendaberg,Premium+,2022-10-04,True,13.56,Laptop,8.0,2022-10-29 07:33:49.205381,Day Warrior,Stand-up Comedy,Sport,Thriller,2011,61.0,English,Canada,,,,,False,2024-01-19,False
session_044493,user_03679,movie_0476,2025-01-23,Mobile,69.2,69.9,paused,4K,USA,False,TV-G,sandra79@example.net,Michael,Vega,26.0,Female,USA,California,Morganshire,Standard,2025-04-07,True,28.5,Desktop,3.0,2023-08-28 04:51:08.472697,Bright Storm,Limited Series,Action,Animation,2016,35.0,Spanish,South Korea,,,14.0,176.0,False,2024-09-11,False
session_010965,user_01614,movie_0659,2025-04-14,Laptop,87.5,75.8,started,4K,USA,False,TV-14,anne66@example.net,Shannon,Oneill,29.0,Female,USA,Illinois,Barryland,Basic,2023-07-01,True,8.4,Laptop,4.0,2022-09-21 20:28:41.665091,Little Night,TV Series,Sci-Fi,,2009,40.0,English,USA,,,3.0,171.0,True,2025-06-01,False
session_016099,user_01219,movie_0083,2024-06-23,Mobile,51.2,66.4,paused,SD,USA,False,TV-Y,cody90@example.org,Tanner,Choi,35.0,Male,Canada,Prince Edward Island,New Matthewhaven,Premium+,2024-10-15,True,44.24,Gaming Console,2.0,2025-01-28 00:23:57.873985,Journey Phoenix,Movie,Sci-Fi,,2024,101.0,English,USA,97100.0,69320180.0,,,True,2020-08-14,True
session_072058,user_07198,movie_0220,2025-08-11,Laptop,5.4,76.3,stopped,HD,USA,True,TV-MA,hcox@example.com,Dawn,Mooney,30.0,Male,USA,Arizona,Jacksonview,Basic,2025-05-22,True,27.56,Gaming Console,,2023-02-26 17:39:14.745309,An War,TV Series,Comedy,History,2009,47.0,French,Germany,,,9.0,40.0,False,2022-02-21,False
session_036969,user_09019,movie_0245,2025-05-11,Mobile,60.1,12.8,completed,4K,USA,True,TV-Y7,micheal08@example.net,Kathy,Johns,32.0,Female,USA,Georgia,Vangchester,Standard,2025-06-18,True,3.83,Gaming Console,,2023-08-16 15:53:49.680967,Night King,Movie,Mystery,Comedy,2010,81.0,German,USA,,,,,False,2024-05-28,False
session_005105,user_00924,movie_0034,2024-04-27,Laptop,125.7,21.9,completed,HD,USA,False,TV-PG,amyvalenzuela@example.net,Matthew,Green,42.0,Female,Canada,Quebec,New Kathleen,Premium,2023-02-12,True,20.47,Desktop,4.0,2023-10-03 09:20:49.229654,Mission Kingdom,TV Series,War,Horror,2018,48.0,English,India,,,14.0,138.0,True,2023-10-22,True
session_005105,user_00924,movie_0034,2024-04-27,Laptop,125.7,21.9,completed,HD,USA,False,TV-PG,amyvalenzuela@example.net,Matthew,Green,42.0,Female,Canada,Quebec,New Kathleen,Premium,2023-02-12,True,20.47,Desktop,4.0,2023-10-03 09:20:49.229654,Mission Kingdom,TV Series,War,Horror,2018,48.0,English,India,,,14.0,138.0,True,2023-10-22,True
session_075681,user_05493,movie_0220,2025-06-09,Mobile,79.3,49.9,paused,4K,Canada,False,2.0,cpayne@example.org,Jacob,Barron,43.0,Male,USA,Virginia,Wilsonville,Premium,2024-02-03,False,13.56,Desktop,2.0,2025-01-18 10:42:15.974289,An War,TV Series,Comedy,History,2009,47.0,French,Germany,,,9.0,40.0,False,2022-02-21,False
session_093639,user_09024,movie_0877,2025-12-19,Mobile,20.0,49.3,started,Ultra HD,Canada,False,TV-PG,mbarker@example.com,Nathan,Logan,24.0,Male,Canada,Nova Scotia,New Shawn,Basic,2022-11-21,True,5.25,Mobile,2.0,2024-01-23 16:29:03.104666,Family Dragon,Movie,Sci-Fi,,2016,122.0,Japanese,France,15085716.0,,,,True,2024-09-27,False
session_043425,user_01597,movie_0621,2025-11-27,Laptop,134.9,25.1,stopped,HD,USA,False,PG,waltersaimee@example.org,Jeff,Bishop,23.0,Female,USA,Tennessee,Owenburgh,Premium,2024-04-23,True,4.28,Gaming Console,2.0,2025-02-01 23:18:35.739107,Battle War,TV Series,History,Horror,2023,53.0,Hindi,USA,,,5.0,95.0,True,2022-06-05,False
session_007255,user_08962,movie_0027,2024-09-01,Mobile,34.3,26.2,started,4K,USA,False,PG-13,joseph97@example.net,Caitlin,Snyder,32.0,Male,USA,Arizona,Bennettmouth,Premium,2023-09-05,False,15.22,Desktop,2.0,2024-02-14 04:17:17.745862,House House,Stand-up Comedy,Western,,2012,60.0,English,South Korea,,,,,True,2021-09-19,False
session_012956,user_05904,movie_0553,2024-12-04,Desktop,52.3,89.2,completed,HD,USA,True,NC-17,imcdonald@example.net,Christopher,Collins,50.0,Male,USA,Tennessee,Linfort,Premium+,2024-07-31,True,13.4,Smart TV,1.0,2025-05-27 10:49:34.050992,Mystery City,Documentary,Music,,2010,93.0,English,Germany,,,,,True,2024-06-22,False
session_090085,user_01174,movie_0571,2025-03-21,Smart TV,50.9,33.2,started,SD,USA,False,TV-MA,tonya97@example.com,William,Tyler,42.0,Female,USA,Ohio,Mcdonaldland,Premium+,2024-04-26,True,7.89,Desktop,4.0,2023-09-03 06:56:12.447424,City Princess,Documentary,Family,History,2011,73.0,Japanese,South Korea,,,,,True,2024-11-04,False
session_090085,user_01174,movie_0571,2025-03-21,Smart TV,50.9,33.2,started,SD,USA,False,TV-MA,tonya97@example.com,William,Tyler,42.0,Female,USA,Ohio,Mcdonaldland,Premium+,2024-04-26,True,7.89,Desktop,4.0,2023-09-03 06:56:12.447424,City Princess,Documentary,Family,History,2011,73.0,Japanese,South Korea,,,,,True,2024-11-04,False
session_024932,user_01748,movie_0566,2025-12-27,Desktop,144.7,64.7,paused,HD,Canada,False,TV-Y,kellylloyd@example.com,Juan,Abbott,41.0,Male,Canada,Nova Scotia,Frenchtown,Premium,2023-04-12,True,6.35,Smart TV,,2025-02-20 18:38:34.311364,A City,Movie,History,Mystery,2022,110.0,Hindi,USA,,124803650.0,,,False,2024-10-11,False
session_087211,user_00042,movie_0936,2024-05-05,Smart TV,3.0,94.5,completed,4K,USA,False,G,enorris@example.com,Jesse,Warner,58.0,Male,Canada,Alberta,Lake Jesusview,Standard,2023-11-10,True,27.64,Laptop,6.0,2024-07-12 16:43:25.972535,Quest Empire,Movie,Family,Crime,2019,85.0,English,USA,,212795.0,,,False,2024-12-04,True
session_026905,user_06906,movie_0146,2025-06-15,Tablet,67.8,49.9,paused,HD,USA,False,PG-13,iwatson@example.com,Jeremy,Turner,42.0,Female,Canada,Nova Scotia,Ashleyfort,Premium+,2024-10-24,True,6.61,Mobile,3.0,2023-09-19 05:24:23.585670,Bright Love,Movie,War,,2014,79.0,English,USA,,,,,False,2024-11-22,False
